x,CMH,ZHH,MRC
0,,3.6247268873949849,
1,3.5797478595838719,3.5859658427919801,
2,3.695696579989622,3.5663155165795026,
3,3.5287217815292999,3.8958616912586592,2.4603196943802148
4,3.4941360747325323,3.6055865505617679,2.4803378733379136
5,3.4551890071758042,3.5532473010558507,2.4520364522962548
6,3.4570125003208498,3.6189225807572272,2.4505098505098508
7,3.4931564699171469,3.7111513458425089,2.4374103264608187
8,3.4659170678289195,2.7743586042229125,2.4783136921394728
9,3.4758065282914812,3.5372773621134872,2.3939074193485359
10,3.6420433119212534,3.5736487935754302,2.3764712714883074
11,3.4813635932610549,3.6123439894300446,2.4393428896110372
12,3.6202641225566876,3.6106879727314545,2.4606084323700852
13,3.6445607680008494,3.5778205592512822,2.4050189962007602
14,3.5082854858637984,3.5602517575960033,2.4585288548612825
15,3.4953507978601102,3.5919904308771824,2.4671189979123174
16,3.6018642794695306,3.5932160738934305,2.5008417862704659
17,3.5843586547464978,,2.439968658335677
18,3.6234073529090844,3.481929542041363,2.3611258328285887
19,3.6464939223531627,3.5487834894683457,2.3882831947204908
20,3.5951772312025074,3.5376158094785604,2.3651735958176143
21,3.6272609157588862,3.5975849767589616,2.3593464329015994
22,3.6345344364025789,3.502280084809601,
23,3.4726936904047374,3.5715706583109608,2.3855251071647272
24,3.5639779740654722,3.5498978053655015,2.3635323467071823
25,3.5919581825492561,,2.3652363609472928
26,3.5527352483976067,,2.363263868288342
27,3.6137419552963785,3.448966965055273,2.3952949596926087
28,3.6843443940944303,3.510307767822475,2.3938813475033611
29,,3.5054901163113223,2.3599656514351488
30,,3.5787709072959579,2.3964466632405843
31,,3.4976161146089972,2.3547023731602863
32,3.6503526645768027,,2.4196571085197078
33,3.6666283191343827,3.5362272423982462,2.4011864406779662
34,3.6724232594443635,3.546286443924239,2.3853099432446379
35,3.7367721931895379,3.447286827230803,2.3892986506015048
36,3.6998548069913197,3.4889863975427819,2.3912107013301087
37,3.7612919529640578,3.4697864394070486,2.3644083648198722
38,3.7557903407200901,3.4082144241333823,2.3436085920617624
39,3.7183263800713462,3.487989657401422,2.3636979853135003
40,3.7196844213154678,3.4843567580304828,2.3860356456535663
41,3.7797029080523772,3.4648251753313017,2.4236621644725593
42,,3.4422243871575398,2.4016337773082292
43,3.6275467967087289,,2.3936824414651849
44,3.7081702028635495,,
