x,CMH,ZHH,MRC
0,2.1614602506792879,1.7269892835937235,
1,2.1803141254278136,1.7428531709914414,
2,2.1791519242612698,1.712904423464517,1.6837057484233646
3,2.2447176044820725,1.6998539228932243,1.6651841939546599
4,2.165512113258897,1.8824004176421794,1.6747159947722932
5,2.1346440930990025,1.7255119497056137,1.6907812310552479
6,2.1624681864620925,1.6973148965899056,1.6444901874575319
7,2.1546208834929028,1.7846840639457122,1.6715968715968716
8,2.1644149041779728,1.7497396621578463,1.6603117199630495
9,2.1502213542072899,1.2254112111612228,1.6664236828250922
10,2.1721290952367367,1.9314374627557438,1.6562518318776014
11,2.1919545157141891,1.9697421374273365,1.6435651231221933
12,2.166074532983532,1.9659788673696317,1.6642277557367571
13,2.2051666288552703,1.9455307789181566,1.658235669708142
14,2.226243788521121,1.9612603167946936,1.6773445310937813
15,2.1781773142427987,1.9344336972531395,1.6879888038198732
16,2.1599307141652746,1.9413015073654056,1.693382045929019
17,2.1826138084742217,1.9079551636216956,1.6824361294667285
18,2.2043525714047152,,1.671896974323944
19,2.202172266196134,1.9258798197839579,1.6505905511811023
20,2.2274659205181719,1.9403641327048153,1.6550373386334254
21,2.1971498102502829,1.9290221522746169,1.6464122254351865
22,2.2114252249715185,1.9389087483431859,1.6215045899809475
23,2.2294444426469777,1.9226130764058074,
24,2.1623775609333524,1.9340716865712939,1.6579914268218003
25,2.1837157775309333,1.9349770109297255,1.6563127192242042
26,2.1889707962888503,,1.6535468007616796
27,2.2485608625597124,,1.6468221595965589
28,2.2167950627230968,1.893663742386799,1.6757138551947564
29,2.2199061215871625,1.9092227781888511,1.6760724218591716
30,,1.9169955065737161,1.6389198472585094
31,,1.916496117555484,1.6580647529549959
32,,1.9352662955865805,1.6676827557832925
33,2.227723354231975,,1.6707791110359982
34,2.2259529879982587,1.9224478124106377,1.6692467043314501
35,2.1916532867186826,1.9276703143259297,1.6556165696174543
36,2.2896565175574883,1.8673314468591631,1.6617307584032428
37,2.239559274892637,1.8840719613865731,1.6755403567110037
38,2.2679135797730092,1.9117602526388648,1.6577382065766342
39,2.2736025090684451,1.8953978317219997,1.6432779860739153
40,2.241571437209021,1.9070385077107768,1.6571455469779701
41,2.2463689291585807,1.8914559300793676,1.6711631937902709
42,2.328335099599447,1.9074417190790853,1.6901464637829831
